Date,Open,High,Low,Close
4/17/2013,249.45,249.45,239.48,244.92
4/21/2013,253.99,254.90,246.73,249.45
4/22/2013,247.64,251.27,245.82,249.45
4/23/2013,249.45,250.36,247.64,250.36
4/24/2013,251.27,257.62,251.27,253.99
4/28/2013,252.17,253.08,249.45,250.36
4/29/2013,249.45,252.17,249.45,249.45
4/30/2013,250.36,250.36,247.64,250.36
5/1/2013,257.62,271.22,255.80,258.52
5/5/2013,254.90,255.80,252.17,252.17
5/6/2013,252.17,252.17,249.45,251.27
5/7/2013,251.27,253.99,250.36,250.36
5/8/2013,249.45,253.99,249.45,251.27
5/12/2013,251.27,251.27,249.45,250.36
5/13/2013,248.55,248.55,241.29,244.92
5/14/2013,244.92,245.82,241.29,242.20
5/15/2013,243.10,243.10,238.57,241.29
5/19/2013,244.92,247.64,243.10,246.73
5/20/2013,248.55,250.36,246.73,247.64
5/21/2013,247.64,248.55,245.82,247.64
5/22/2013,246.73,246.73,245.82,245.82
5/26/2013,244.01,244.92,243.10,244.01
5/27/2013,244.01,244.01,243.10,244.01
5/28/2013,244.01,245.82,244.01,244.92
5/29/2013,244.92,245.82,243.10,243.10
6/2/2013,243.10,248.55,243.10,247.64
6/3/2013,250.36,250.36,246.73,249.45
6/4/2013,248.55,250.36,244.92,246.73
6/5/2013,246.73,247.64,244.92,247.64
6/9/2013,245.82,246.73,244.92,246.73
6/10/2013,246.73,246.73,244.92,245.82
6/11/2013,245.82,245.82,244.01,245.82
6/12/2013,244.92,247.64,244.92,247.64
6/16/2013,224.05,234.03,224.05,231.31
6/17/2013,233.13,242.20,233.13,239.48
6/18/2013,240.38,241.29,237.66,239.48
6/19/2013,239.48,241.29,237.66,239.48
6/23/2013,240.38,241.29,239.48,240.38
6/24/2013,241.29,241.29,237.66,238.57
6/25/2013,238.57,241.29,238.57,241.29
6/26/2013,243.10,246.73,241.29,241.29
6/30/2013,239.48,240.38,238.57,239.48
7/1/2013,243.10,244.92,241.29,244.01
7/2/2013,244.01,244.92,242.20,242.20
7/3/2013,241.29,242.20,240.38,240.38
7/4/2013,241.29,242.20,241.29,242.20
7/7/2013,244.01,244.01,242.20,243.10
7/8/2013,243.10,244.01,241.29,242.20
7/9/2013,242.20,242.20,241.29,241.29
7/10/2013,242.20,242.20,241.29,242.20
7/11/2013,242.20,242.20,241.29,241.29
7/14/2013,242.20,243.10,241.29,243.10
7/15/2013,242.20,243.10,241.29,243.10
7/16/2013,243.10,243.10,242.20,243.10
7/17/2013,242.20,242.20,240.38,240.38
7/18/2013,240.38,241.29,240.38,240.38
7/21/2013,240.38,242.20,240.38,240.38
7/22/2013,232.22,234.03,226.78,232.22
7/23/2013,232.22,232.22,230.40,231.31
7/24/2013,231.31,232.22,230.40,231.31
7/25/2013,231.31,233.13,231.31,231.31
7/28/2013,232.22,233.13,231.31,233.13
7/29/2013,232.22,233.13,231.31,232.22
7/30/2013,232.22,232.22,230.40,231.31
7/31/2013,231.31,235.85,231.31,232.22
8/1/2013,233.13,234.03,232.22,232.22
8/4/2013,233.13,234.03,231.31,233.13
8/5/2013,232.22,234.03,232.22,234.03
8/13/2013,234.94,235.85,234.03,234.94
8/14/2013,234.94,234.94,233.13,234.03
8/15/2013,234.03,234.03,234.03,234.03
8/18/2013,234.94,235.85,234.03,234.03
8/19/2013,234.03,236.75,234.03,235.85
8/20/2013,235.85,236.75,234.94,236.75
8/21/2013,235.85,245.82,235.85,239.48
8/22/2013,240.38,240.38,238.57,238.57
8/25/2013,238.57,238.57,234.94,236.75
8/26/2013,235.85,236.75,234.03,234.94
8/27/2013,233.13,233.13,217.70,218.61
8/28/2013,214.08,220.43,212.26,219.52
8/29/2013,219.52,226.78,219.52,219.52
9/1/2013,225.87,225.87,220.43,223.15
9/2/2013,224.05,224.05,221.33,223.15
9/3/2013,223.15,224.96,217.70,218.61
9/4/2013,218.61,218.61,214.98,214.98
9/5/2013,213.17,216.80,209.54,211.35
9/8/2013,214.08,215.89,211.35,211.35
9/9/2013,210.45,212.26,206.82,211.35
9/10/2013,214.98,218.61,214.98,217.70
9/11/2013,218.61,222.24,216.80,219.52
9/12/2013,219.52,222.24,219.52,220.43
9/15/2013,222.24,225.87,222.24,225.87
9/16/2013,226.78,226.78,224.05,226.78
9/17/2013,225.87,230.40,224.96,228.59
9/18/2013,228.59,229.50,226.78,228.59
9/19/2013,230.40,230.40,226.78,229.50
9/24/2013,229.50,229.50,226.78,227.68
9/25/2013,227.68,227.68,225.87,225.87
9/26/2013,225.87,226.78,224.05,224.96
9/29/2013,223.15,225.87,222.24,223.15
9/30/2013,222.24,223.15,221.33,222.24
10/1/2013,221.33,224.96,221.33,223.15
10/2/2013,223.15,223.15,219.52,219.52
10/3/2013,221.33,222.24,219.52,220.43
10/6/2013,220.43,220.43,216.80,218.61
10/7/2013,218.61,220.43,217.70,220.43
10/8/2013,219.52,219.52,215.89,217.70
10/9/2013,215.89,217.70,215.89,216.80
10/10/2013,217.70,217.70,216.80,217.70
10/20/2013,221.33,222.24,220.43,222.24
10/21/2013,222.24,224.96,222.24,224.96
10/22/2013,225.87,225.87,223.15,223.15
10/23/2013,223.15,223.15,222.24,223.15
10/24/2013,222.24,223.15,221.33,222.24
10/27/2013,222.24,222.24,220.43,221.33
10/28/2013,221.33,221.33,218.61,220.43
10/29/2013,219.52,220.43,217.70,219.52
10/30/2013,220.43,221.33,218.61,221.33
10/31/2013,218.61,218.61,214.98,217.70
11/3/2013,217.70,217.70,215.89,217.70
11/4/2013,216.80,217.70,215.89,216.80
11/5/2013,217.70,218.61,215.89,218.61
11/6/2013,217.70,217.70,214.98,215.89
11/7/2013,215.89,216.80,214.98,215.89
11/10/2013,215.89,215.89,214.08,214.08
11/11/2013,214.08,216.80,213.17,215.89
11/12/2013,215.89,217.70,214.98,214.98
11/13/2013,214.98,214.98,214.08,214.08
11/14/2013,214.98,216.80,214.08,216.80
11/17/2013,216.80,216.80,214.98,215.89
11/18/2013,215.89,215.89,214.08,214.98
11/19/2013,214.98,214.98,212.26,214.08
11/20/2013,214.08,215.89,214.08,214.98
11/21/2013,214.08,215.89,214.08,214.98
11/24/2013,215.89,215.89,214.98,214.98
11/25/2013,215.89,215.89,213.17,214.98
11/26/2013,214.08,214.98,213.17,213.17
11/27/2013,214.08,214.98,213.17,214.08
11/28/2013,214.08,216.80,214.08,215.89
12/1/2013,215.89,216.80,214.08,215.89
12/2/2013,215.89,219.52,215.89,217.70
12/3/2013,217.70,223.15,214.98,215.89
12/4/2013,215.89,219.52,215.89,218.61
12/5/2013,219.52,220.43,217.70,219.52
12/8/2013,220.43,221.33,219.52,220.43
12/9/2013,220.43,221.33,219.52,220.43
12/10/2013,220.43,223.15,219.52,221.33
12/11/2013,221.33,221.33,219.52,221.33
12/12/2013,220.43,221.33,218.61,221.33
12/15/2013,220.43,221.33,219.52,219.52
12/16/2013,219.52,220.43,218.61,219.52
12/17/2013,219.52,224.96,219.52,224.05
12/18/2013,224.96,227.68,223.15,226.78
12/19/2013,227.68,227.68,224.96,225.87
12/22/2013,225.87,229.50,225.87,228.59
12/23/2013,229.50,232.22,227.68,229.50
12/24/2013,230.40,232.22,226.78,228.59
12/25/2013,227.68,228.59,226.78,227.68
12/26/2013,227.68,228.59,225.87,227.68
12/29/2013,228.59,228.59,225.87,228.59
12/30/2013,228.59,228.59,226.78,227.68
12/31/2013,227.68,228.59,227.68,228.59
1/1/2014,228.59,236.75,228.59,235.85
1/2/2014,235.85,237.66,234.03,235.85
1/5/2014,235.85,237.66,234.94,236.75
1/6/2014,236.75,236.75,233.13,234.94
1/7/2014,234.03,234.94,232.22,234.94
1/8/2014,234.03,238.57,233.13,236.75
1/9/2014,237.66,239.48,235.85,235.85
1/12/2014,236.75,238.57,235.85,237.66
1/13/2014,237.66,237.66,234.94,236.75
1/14/2014,235.85,236.75,233.13,234.03
1/15/2014,234.94,235.85,233.13,235.85
1/16/2014,235.85,235.85,233.13,234.94
1/19/2014,234.03,234.03,232.22,232.22
1/20/2014,232.22,244.92,230.40,237.66
1/21/2014,236.75,236.75,234.03,234.94
1/22/2014,224.96,224.96,212.26,217.70
1/23/2014,217.70,221.33,216.80,220.43
1/26/2014,216.80,220.43,214.08,219.52
1/27/2014,221.33,221.33,217.70,218.61
1/28/2014,218.61,219.52,217.70,218.61
1/29/2014,219.52,220.43,217.70,217.70
1/30/2014,217.70,217.70,215.89,215.89
2/2/2014,215.89,217.70,214.98,214.98
2/3/2014,215.89,216.80,214.98,215.89
2/4/2014,214.98,215.89,213.17,214.08
2/5/2014,214.08,219.52,214.08,216.80
2/6/2014,216.80,218.61,215.89,217.70
2/9/2014,218.61,218.61,216.80,217.70
2/10/2014,218.61,218.61,216.80,218.61
2/11/2014,218.61,218.61,216.80,217.70
2/12/2014,217.70,218.61,215.89,215.89
2/13/2014,215.89,217.70,214.98,215.89
2/16/2014,217.70,218.61,214.98,214.98
2/17/2014,215.89,216.80,214.98,215.89
2/18/2014,215.89,216.80,214.98,216.80
2/19/2014,216.80,216.80,214.98,215.89
2/20/2014,215.89,216.80,214.98,215.89
2/23/2014,215.89,216.80,215.89,216.80
2/24/2014,216.80,216.80,214.98,215.89
2/25/2014,216.80,219.52,215.89,219.52
2/26/2014,218.61,220.43,217.70,218.61
2/27/2014,217.70,219.52,217.70,218.61
3/2/2014,217.70,217.70,215.89,216.80
3/3/2014,215.89,215.89,214.98,214.98
3/4/2014,215.89,217.70,214.98,217.70
3/5/2014,216.80,222.24,215.89,222.24
3/6/2014,221.33,224.96,220.43,220.43
3/9/2014,220.43,223.15,219.52,222.24
3/10/2014,221.33,223.15,218.61,222.24
3/11/2014,221.33,224.05,220.43,221.33
3/12/2014,222.24,222.24,219.52,220.43
3/13/2014,220.43,221.33,219.52,220.43
3/16/2014,220.43,222.24,219.52,221.33
3/17/2014,221.33,223.15,220.43,221.33
3/18/2014,222.24,223.15,220.43,220.43
3/19/2014,220.43,224.05,219.52,224.05
3/20/2014,223.15,224.05,221.33,222.24
3/23/2014,222.24,224.96,222.24,224.05
3/24/2014,224.05,224.96,222.24,224.05
3/25/2014,223.15,228.59,223.15,226.78
3/26/2014,227.68,228.59,225.87,227.68
3/27/2014,226.78,228.59,225.87,227.68
3/30/2014,227.68,228.59,226.78,227.68
3/31/2014,226.78,227.68,225.87,226.78
4/1/2014,226.78,229.50,225.87,229.50
4/2/2014,230.40,230.40,227.68,228.59
4/3/2014,228.59,228.59,225.87,226.78
4/6/2014,225.87,226.78,224.05,224.05
4/7/2014,224.05,224.05,221.33,223.15
4/8/2014,224.05,227.68,222.24,226.78
4/9/2014,226.78,228.59,219.52,224.96
4/10/2014,224.96,225.87,222.24,223.15
4/13/2014,223.15,224.96,220.43,223.15
4/14/2014,222.24,226.78,221.33,224.96
4/15/2014,224.96,226.78,224.05,224.96
4/16/2014,224.96,225.87,224.05,224.96
4/17/2014,224.96,224.96,222.24,223.15
4/20/2014,224.05,225.87,223.15,225.87
4/21/2014,224.96,225.87,223.15,224.96
4/22/2014,223.15,227.68,222.24,224.96
4/23/2014,225.87,228.59,224.96,225.87
4/24/2014,225.87,244.01,225.87,237.66
4/27/2014,240.38,254.90,235.85,248.55
4/28/2014,247.64,248.55,240.38,242.20
4/29/2014,242.20,250.36,242.20,244.92
4/30/2014,244.01,246.73,240.38,241.29
5/1/2014,241.29,244.01,237.66,238.57
5/4/2014,240.38,243.10,239.48,240.38
5/5/2014,240.38,244.92,240.38,243.10
5/6/2014,243.10,244.92,240.38,241.29
5/7/2014,240.38,242.20,238.57,238.57
5/8/2014,240.38,243.10,239.48,241.29
5/11/2014,242.20,243.10,240.38,242.20
5/12/2014,244.01,260.34,243.10,253.99
5/13/2014,255.80,258.52,252.17,254.90
5/14/2014,253.99,254.90,248.55,250.36
5/15/2014,250.36,255.80,247.64,250.36
5/18/2014,253.99,257.62,253.08,255.44
5/19/2014,255.80,255.80,248.55,251.09
5/20/2014,250.36,252.17,248.55,250.72
5/21/2014,251.27,251.27,248.55,249.63
5/22/2014,250.36,268.50,250.36,262.52
5/25/2014,260.34,273.94,260.34,271.04
5/26/2014,273.04,274.85,269.41,270.68
5/27/2014,271.22,272.13,265.78,266.69
5/28/2014,267.60,267.60,262.15,262.15
5/29/2014,263.06,265.78,254.90,258.52
6/1/2014,260.34,264.87,257.62,261.97
6/2/2014,263.06,272.13,262.15,267.41
6/3/2014,267.60,269.41,264.87,264.87
6/4/2014,264.87,264.87,261.25,262.88
6/5/2014,263.06,263.06,253.99,255.26
6/8/2014,260.34,260.34,247.64,252.36
6/9/2014,252.17,253.99,250.36,253.81
6/10/2014,253.99,253.99,250.36,251.27
6/11/2014,251.27,253.08,249.45,250.36
6/12/2014,248.55,250.36,243.10,244.01
6/15/2014,242.20,243.10,235.85,236.57
6/16/2014,237.66,239.48,229.50,230.40
6/17/2014,229.50,233.13,226.78,232.22
6/18/2014,233.13,235.85,231.31,232.76
6/19/2014,233.13,234.94,229.50,230.40
6/22/2014,230.40,233.13,229.50,230.59
6/23/2014,228.59,229.50,224.05,224.24
6/24/2014,224.96,225.87,220.43,221.88
6/25/2014,224.05,225.87,222.24,225.32
6/26/2014,224.96,225.87,223.15,224.78
6/29/2014,223.15,224.96,222.24,224.96
6/30/2014,224.96,224.96,223.15,223.15
7/1/2014,222.24,225.87,222.24,225.32
7/2/2014,230.40,230.40,227.68,228.77
7/3/2014,229.50,230.40,227.68,228.59
7/6/2014,228.59,229.50,227.68,228.59
7/7/2014,228.59,233.13,227.68,230.40
7/8/2014,230.40,231.31,229.50,230.40
7/9/2014,230.40,230.40,228.59,228.95
7/10/2014,228.59,229.50,227.68,228.59
7/13/2014,228.59,228.59,226.78,227.68
7/14/2014,227.68,228.59,226.78,227.32
7/15/2014,228.59,229.50,227.68,228.41
7/16/2014,228.59,229.50,227.68,228.95
7/17/2014,228.59,228.59,226.78,226.96
7/20/2014,224.96,224.96,221.33,223.15
7/21/2014,223.15,228.59,222.24,225.14
7/22/2014,225.87,228.59,224.96,225.69
7/23/2014,225.87,231.31,225.87,228.59
7/24/2014,229.50,233.13,229.50,231.49
8/3/2014,232.22,234.94,230.40,233.67
8/4/2014,234.03,234.94,233.13,234.76
8/5/2014,235.85,237.66,234.03,235.48
8/6/2014,234.94,236.75,234.03,234.94
8/7/2014,234.94,235.85,234.94,235.12
8/10/2014,234.94,237.66,234.94,236.57
8/11/2014,236.75,237.66,235.85,236.75
8/12/2014,236.75,237.66,234.94,235.85
8/13/2014,235.85,236.75,234.94,235.12
8/14/2014,235.85,235.85,234.03,234.21
8/17/2014,234.03,235.85,234.03,234.94
8/18/2014,235.85,238.57,234.94,237.66
8/19/2014,238.57,240.38,236.75,239.29
8/20/2014,240.38,244.01,240.38,242.38
8/21/2014,243.10,243.10,240.38,240.93
8/24/2014,240.38,243.10,240.38,241.29
8/25/2014,241.29,241.29,237.66,238.57
8/26/2014,238.57,240.38,237.66,239.48
8/27/2014,240.38,247.64,239.48,244.55
8/28/2014,244.01,248.55,244.01,246.55
8/31/2014,248.55,252.17,248.55,250.72
9/1/2014,253.08,253.99,249.45,249.82
9/2/2014,250.36,250.36,247.64,248.36
9/3/2014,248.55,250.36,247.64,248.73
9/4/2014,248.55,254.90,248.55,250.00
9/7/2014,251.27,253.08,250.36,252.36
9/8/2014,253.99,253.99,251.27,251.81
9/9/2014,252.17,253.08,250.36,251.09
9/10/2014,250.36,253.08,250.36,252.17
9/11/2014,252.17,255.80,251.27,251.99
9/14/2014,253.99,255.80,249.45,249.82
9/15/2014,249.45,251.27,246.73,248.00
9/16/2014,248.55,251.27,247.64,249.82
9/17/2014,249.45,251.27,249.45,250.36
9/18/2014,250.36,251.27,249.45,249.45
9/21/2014,250.36,250.36,245.82,246.55
9/22/2014,245.82,245.82,241.29,243.10
9/24/2014,242.20,242.20,235.85,238.39
9/25/2014,238.57,240.38,237.66,238.57
9/28/2014,238.57,239.48,235.85,237.12
9/29/2014,237.66,240.38,237.66,239.11
9/30/2014,240.38,241.29,239.48,240.38
10/1/2014,239.48,240.38,239.48,240.02
10/2/2014,238.57,238.57,235.85,236.75
10/12/2014,235.85,235.85,218.61,222.24
10/13/2014,221.33,227.68,221.33,226.59
10/14/2014,226.78,226.78,221.33,222.78
10/15/2014,224.05,224.96,217.70,217.70
10/16/2014,217.70,217.70,203.19,204.64
10/19/2014,210.45,214.08,209.54,210.45
10/20/2014,211.35,211.35,208.63,210.27
10/21/2014,211.35,217.70,210.45,216.43
10/22/2014,217.70,220.43,216.80,218.97
10/23/2014,216.80,224.05,214.98,221.15
10/26/2014,220.43,223.15,220.43,221.33
10/27/2014,220.43,221.33,219.52,219.70
10/28/2014,215.89,215.89,204.10,213.17
10/29/2014,215.89,217.70,212.26,213.17
10/30/2014,214.08,214.08,208.63,211.90
11/2/2014,213.17,214.08,211.35,212.26
11/3/2014,212.26,213.17,210.45,212.81
11/4/2014,212.26,212.26,207.73,208.82
11/5/2014,207.73,212.26,205.01,210.27
11/6/2014,212.26,212.26,209.54,210.45
11/9/2014,212.26,212.26,208.63,210.27
11/10/2014,209.54,212.26,209.54,210.45
11/11/2014,211.35,211.35,205.01,207.36
11/12/2014,206.82,208.63,205.01,205.91
11/13/2014,205.01,205.91,204.10,205.01
11/16/2014,205.01,205.01,201.38,201.74
11/17/2014,200.47,201.38,190.49,196.30
11/18/2014,196.84,200.47,195.93,199.56
11/19/2014,199.56,199.56,195.93,196.84
11/20/2014,195.93,198.66,195.93,196.48
11/23/2014,197.75,198.66,196.84,197.93
11/24/2014,198.66,198.66,195.93,195.93
11/25/2014,196.84,196.84,191.40,192.31
11/26/2014,192.31,192.31,185.96,187.23
11/27/2014,185.96,189.58,185.05,186.50
11/30/2014,179.61,179.61,173.26,175.07
12/1/2014,174.16,178.70,174.16,177.79
12/2/2014,180.51,182.33,177.79,177.97
12/3/2014,179.61,180.51,177.79,179.24
12/4/2014,180.51,183.23,179.61,182.15
12/7/2014,182.33,183.23,180.51,182.33
12/8/2014,183.23,199.56,182.33,197.93
12/9/2014,190.49,212.26,189.58,193.03
12/10/2014,194.12,195.93,183.23,185.05
12/11/2014,178.70,183.23,175.07,181.60
12/14/2014,175.98,178.70,173.26,173.80
12/15/2014,178.70,180.51,164.19,165.64
12/16/2014,163.28,163.28,149.67,149.67
12/17/2014,154.21,157.84,147.86,156.75
12/18/2014,164.19,172.35,164.19,172.35
12/21/2014,181.42,182.33,168.72,174.35
12/22/2014,175.07,176.89,168.72,175.07
12/23/2014,172.35,175.07,171.44,173.98
12/24/2014,174.16,181.42,174.16,176.16
12/25/2014,175.98,178.70,174.16,176.70
12/28/2014,178.70,185.05,176.89,182.69
12/29/2014,183.23,187.77,182.33,182.87
12/30/2014,168.72,176.89,168.72,169.81
12/31/2014,173.26,175.07,153.30,167.81
1/1/2015,168.72,171.44,167.81,168.90
1/4/2015,169.63,169.63,166.00,166.91
1/5/2015,166.91,166.91,164.00,164.00
1/6/2015,154.21,163.28,153.30,162.19
1/7/2015,162.37,166.91,160.56,164.37
1/8/2015,166.91,168.72,166.00,167.45
1/11/2015,168.72,171.44,166.00,170.54
1/12/2015,170.54,173.26,167.81,169.27
1/13/2015,166.91,169.63,164.19,168.72
1/14/2015,170.54,171.44,168.72,169.45
1/15/2015,171.44,177.79,169.63,173.98
1/18/2015,175.07,178.70,172.35,175.43
1/19/2015,176.89,177.79,174.16,174.89
1/20/2015,173.26,175.07,172.35,174.35
1/21/2015,173.26,173.26,170.54,170.54
1/22/2015,170.54,174.16,170.54,172.35
1/26/2015,174.16,175.07,170.54,173.44
1/27/2015,173.26,178.70,173.26,177.61
1/28/2015,178.70,181.42,177.79,180.15
1/29/2015,180.51,183.23,179.61,181.06
2/1/2015,188.68,188.68,184.14,185.41
2/2/2015,185.96,190.49,184.14,189.58
2/3/2015,191.40,194.12,189.58,190.67
2/4/2015,190.49,191.40,187.77,187.95
2/5/2015,186.86,188.68,185.96,188.13
2/8/2015,189.58,191.40,188.68,190.49
2/9/2015,192.31,203.19,192.31,195.21
2/10/2015,196.84,196.84,190.49,191.94
2/11/2015,190.49,194.12,182.33,183.96
2/12/2015,185.05,190.49,185.05,186.14
2/15/2015,188.68,189.58,185.96,187.77
2/16/2015,188.68,188.68,185.96,186.50
2/17/2015,186.86,187.77,183.23,183.42
2/18/2015,184.14,185.96,183.23,185.05
2/19/2015,183.23,185.05,183.23,184.14
2/22/2015,185.05,188.68,185.05,186.32
2/23/2015,186.86,187.77,184.14,184.14
2/24/2015,185.05,185.05,183.23,184.69
2/25/2015,185.05,185.05,183.23,183.23
4/26/2015,201.38,201.38,196.84,201.38
4/27/2015,211.35,211.35,200.47,201.74
4/28/2015,202.28,202.28,196.84,197.20
4/29/2015,197.75,198.66,191.40,192.49
4/30/2015,192.31,193.21,188.68,189.22
5/3/2015,190.49,190.49,186.86,187.41
5/4/2015,187.77,187.77,185.05,186.86
5/5/2015,187.77,188.68,185.96,186.50
5/6/2015,185.05,186.86,185.05,185.96
5/7/2015,185.05,185.96,180.51,182.15
5/10/2015,183.23,183.23,177.79,179.42
5/11/2015,178.70,179.61,173.26,173.26
5/12/2015,174.16,177.79,173.26,175.98
5/13/2015,176.89,177.79,175.98,176.16
5/14/2015,176.89,176.89,175.07,175.07
5/17/2015,175.07,175.98,174.16,175.25
5/18/2015,175.07,176.89,174.16,175.98
5/19/2015,176.89,176.89,175.98,175.98
5/20/2015,175.98,176.89,174.16,174.71
5/21/2015,175.07,175.07,173.26,174.16
5/24/2015,174.16,174.16,172.35,173.44
5/25/2015,174.16,176.89,173.26,175.07
5/26/2015,175.98,176.89,175.07,175.62
5/27/2015,175.98,181.42,175.98,178.52
5/28/2015,178.70,179.61,176.89,177.25
5/31/2015,177.79,177.79,175.07,175.07
6/1/2015,174.16,174.16,172.35,173.26
6/2/2015,173.26,175.07,173.26,174.16
6/3/2015,175.07,177.79,174.16,174.16
6/4/2015,174.16,174.16,173.26,173.80
6/7/2015,173.26,173.26,170.54,171.08
6/8/2015,170.54,171.44,169.45,169.45
6/9/2015,168.72,169.63,166.91,168.18
6/10/2015,168.72,169.63,167.81,169.08
6/11/2015,169.63,169.63,167.81,168.18
6/14/2015,168.72,172.35,168.72,171.26
6/15/2015,172.35,172.35,169.63,170.35
6/16/2015,170.54,172.35,170.54,171.81
6/17/2015,170.54,171.44,169.63,170.90
6/18/2015,171.44,171.44,170.54,170.54
6/21/2015,170.54,170.54,164.19,164.73
6/22/2015,165.09,166.91,163.28,164.19
6/23/2015,165.09,165.09,163.28,165.09
6/24/2015,165.09,165.09,163.28,165.09
6/25/2015,165.09,166.91,164.19,165.09
6/28/2015,166.00,166.00,159.65,162.73
6/29/2015,162.37,162.37,157.84,160.74
6/30/2015,161.46,161.46,157.84,161.28
7/1/2015,160.56,164.19,159.65,161.83
7/2/2015,161.46,161.46,160.56,161.10
7/5/2015,161.46,162.37,160.56,162.01
7/6/2015,160.56,161.46,159.65,160.01
7/7/2015,159.65,160.56,158.74,158.92
7/8/2015,159.65,159.65,154.21,157.29
7/9/2015,155.11,159.65,155.11,158.74
7/12/2015,158.74,159.65,157.84,159.47
7/13/2015,159.65,160.56,158.74,159.83
7/14/2015,159.65,159.65,158.74,159.65
7/15/2015,158.74,161.46,158.74,160.38
7/22/2015,159.65,163.28,159.65,161.46
7/23/2015,161.46,163.28,160.56,160.74
7/26/2015,160.56,160.56,158.74,159.65
7/27/2015,159.65,159.65,156.93,156.93
7/28/2015,156.93,161.46,156.02,160.38
7/29/2015,160.56,162.37,159.65,161.28
7/30/2015,159.65,161.46,158.74,159.11
8/2/2015,158.74,158.74,151.49,152.76
8/3/2015,149.67,167.81,149.67,167.81
8/4/2015,168.72,180.51,166.00,172.89
8/5/2015,172.35,176.89,164.19,165.27
8/6/2015,166.00,166.00,157.84,160.92
8/9/2015,158.74,175.98,157.84,171.44
8/10/2015,170.54,175.98,168.72,170.54
8/11/2015,170.54,172.35,166.00,166.36
8/12/2015,164.19,174.16,161.46,172.17
8/13/2015,174.16,175.07,169.63,170.35
8/16/2015,167.81,170.54,160.56,162.19
8/17/2015,161.46,164.19,159.65,160.19
8/18/2015,159.65,160.56,146.04,149.31
8/19/2015,148.76,151.49,140.60,142.05
8/20/2015,139.69,146.95,134.25,146.22
8/23/2015,136.97,142.42,132.44,134.07
8/24/2015,133.34,137.88,125.18,126.63
8/25/2015,128.81,135.16,127.90,134.25
8/26/2015,133.34,135.16,129.72,130.80
8/27/2015,135.16,136.07,132.44,132.44
8/30/2015,136.07,137.88,133.34,134.25
8/31/2015,133.34,133.34,129.72,132.07
9/1/2015,132.44,133.34,130.62,130.62
9/2/2015,129.72,130.62,126.99,129.72
9/3/2015,130.62,140.60,130.62,135.16
9/6/2015,133.34,137.88,132.44,133.89
9/7/2015,136.07,136.97,134.25,134.25
9/8/2015,135.16,136.97,134.25,136.61
9/9/2015,138.79,143.32,137.88,140.96
9/10/2015,139.69,151.49,138.79,147.13
9/13/2015,147.86,154.21,146.95,148.22
9/14/2015,149.67,149.67,144.23,144.95
9/15/2015,143.32,146.04,142.42,144.41
9/16/2015,146.04,146.95,143.32,143.69
9/17/2015,145.14,145.14,140.60,140.78
9/20/2015,140.60,140.60,136.07,137.88
9/21/2015,138.79,138.79,136.97,138.24
9/29/2015,136.07,136.97,135.16,136.79
9/30/2015,137.88,139.69,137.88,138.06
10/1/2015,139.69,139.69,136.97,136.97
10/4/2015,137.88,137.88,136.07,136.97
10/5/2015,137.88,150.58,136.97,150.58
10/6/2015,155.11,157.84,151.49,152.39
10/7/2015,154.21,156.02,152.39,153.48
10/8/2015,152.39,154.21,150.58,153.48
10/11/2015,154.21,166.91,153.30,160.56
10/12/2015,161.46,162.37,156.02,161.10
10/13/2015,161.46,167.81,158.74,161.46
10/14/2015,160.56,161.46,156.93,158.74
10/15/2015,160.56,161.46,156.93,157.29
10/18/2015,157.84,159.65,157.84,158.02
10/19/2015,158.74,158.74,156.02,156.93
10/20/2015,156.93,156.93,154.21,154.21
10/21/2015,154.21,154.21,146.95,147.68
10/22/2015,147.86,153.30,147.86,149.67
10/25/2015,153.30,154.21,147.86,148.76
10/26/2015,146.95,149.67,146.04,148.95
10/27/2015,149.67,149.67,141.51,142.78
10/28/2015,141.51,145.14,140.60,144.05
10/29/2015,146.04,155.11,145.14,146.95
11/1/2015,146.04,146.04,142.42,144.95
11/2/2015,145.14,152.39,145.14,147.86
11/3/2015,148.76,150.58,145.14,146.59
11/4/2015,146.95,148.76,145.14,148.58
11/5/2015,148.76,148.76,146.95,147.49
11/8/2015,147.86,154.21,146.04,151.30
11/9/2015,151.49,154.21,150.58,153.48
11/10/2015,156.02,161.46,154.21,156.57
11/11/2015,158.74,158.74,153.30,155.11
11/12/2015,156.02,156.02,152.39,152.94
11/15/2015,151.49,151.49,145.14,145.50
11/16/2015,146.95,148.76,146.04,147.68
11/17/2015,148.76,150.58,146.95,147.49
11/18/2015,146.95,153.30,146.04,150.58
11/19/2015,152.39,152.39,149.67,150.40
11/22/2015,151.49,152.39,150.58,152.03
11/23/2015,150.58,152.39,148.76,149.13
11/24/2015,149.67,151.49,148.76,148.95
11/25/2015,148.76,151.49,148.76,150.40
11/26/2015,150.58,150.58,148.76,149.49
11/29/2015,148.76,154.21,148.76,150.03
11/30/2015,154.21,160.56,153.30,154.21
12/1/2015,155.11,156.02,152.39,153.12
12/2/2015,152.39,153.30,151.49,151.49
12/3/2015,151.49,151.49,149.67,149.67
12/6/2015,148.76,149.67,147.86,149.13
12/7/2015,149.67,149.67,146.95,146.95
12/8/2015,145.14,146.95,142.42,146.95
12/9/2015,146.95,147.86,146.04,146.04
12/10/2015,146.04,146.04,143.32,144.95
12/13/2015,142.42,142.42,136.07,139.51
